SUID,Class Code*,Term,max(`Credits Attempted`),first(`Start Time`),first(`End Time`),max(MondayDummy),max(TuesdayDummy),max(WednesdayDummy),max(ThursdayDummy),max(FridayDummy),max(SaturdayDummy),max(SundayDummy),College,Major Desc,Sport
423336429,TRF451,Spring 2024,3,12:45:00,15:30:00,1,0,0,0,0,0,0,Public Communications,"Television, Radio and Film",Men's Track
423336429,TRF456,Spring 2024,3,11:00:00,12:20:00,0,1,0,1,0,0,0,Public Communications,"Television, Radio and Film",Men's Track
423336429,WRT255,Spring 2024,3,09:30:00,10:50:00,0,1,0,1,0,0,0,Public Communications,"Television, Radio and Film",Men's Track
423957563,CHE116,Spring 2024,3,15:30:00,16:50:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Soccer
423957563,CHE117,Spring 2024,1,18:45:00,21:45:00,1,0,0,0,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Soccer
423957563,EXE185,Spring 2024,3,14:00:00,15:20:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Soccer
423957563,EXE195,Spring 2024,3,10:35:00,11:30:00,1,0,1,0,1,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Soccer
423957563,FYS101,Spring 2024,1,NA,NA,1,0,0,0,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Soccer
423957563,MAT286,Spring 2024,3,08:00:00,09:20:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Soccer
425101325,ACC356,Fall 2023,3,12:45:00,14:05:00,1,0,1,0,0,0,0,Management,Accounting,Field Hockey
425101325,ACC357,Spring 2024,3,09:30:00,10:50:00,0,1,0,1,0,0,0,Management,Accounting,Field Hockey
425101325,ACC363,Spring 2024,3,12:30:00,13:50:00,0,1,0,1,0,0,0,Management,Accounting,Field Hockey
425101325,BUA451,Fall 2023,3,12:30:00,13:50:00,0,1,0,1,0,0,0,Management,Accounting,Field Hockey
425101325,BUA455,Fall 2023,3,09:30:00,10:50:00,0,1,0,1,0,0,0,Management,Accounting,Field Hockey
425101325,BUA466,Spring 2024,3,17:15:00,20:00:00,1,0,0,0,0,0,0,Management,Accounting,Field Hockey
425101325,EAR225,Spring 2024,3,10:35:00,11:30:00,1,0,1,0,1,0,0,Management,Accounting,Field Hockey
425101325,GEO273,Spring 2024,3,11:40:00,12:35:00,1,0,1,0,1,0,0,Management,Accounting,Field Hockey
425101325,PED259,Fall 2023,1,00:00:00,00:00:00,0,0,0,0,0,0,0,Management,Accounting,Field Hockey
425101325,WRT307,Fall 2023,3,11:00:00,12:20:00,0,1,0,1,0,0,0,Management,Accounting,Field Hockey
426977827,ANT185,Fall 2023,3,11:40:00,12:35:00,1,0,1,0,0,0,0,Arts & Sciences,Arts and Sciences (Undeclared),Women's Track
426977827,BIO121,Fall 2023,3,18:45:00,20:15:00,1,0,1,0,0,0,0,Arts & Sciences,Arts and Sciences (Undeclared),Women's Track
426977827,BIO122,Fall 2023,1,09:30:00,12:20:00,0,1,0,0,0,0,0,Arts & Sciences,Arts and Sciences (Undeclared),Women's Track
426977827,BIO224,Spring 2024,2,12:45:00,16:15:00,0,0,1,0,0,0,0,Arts & Sciences,Arts and Sciences (Undeclared),Women's Track
426977827,CHE106,Fall 2023,3,12:30:00,13:50:00,0,1,0,1,0,0,0,Arts & Sciences,Arts and Sciences (Undeclared),Women's Track
426977827,CHE107,Fall 2023,1,17:00:00,19:45:00,0,0,0,1,0,0,0,Arts & Sciences,Arts and Sciences (Undeclared),Women's Track
426977827,CHE113,Spring 2024,4,17:15:00,18:35:00,1,0,1,0,0,0,0,Arts & Sciences,Arts and Sciences (Undeclared),Women's Track
426977827,CHE116,Spring 2024,3,12:30:00,13:50:00,0,1,1,1,0,0,0,Arts & Sciences,Arts and Sciences (Undeclared),Women's Track
426977827,CHE117,Spring 2024,1,10:35:00,13:35:00,1,0,0,0,0,0,0,Arts & Sciences,Arts and Sciences (Undeclared),Women's Track
426977827,FYS101,Fall 2023,1,NA,NA,1,0,0,0,0,0,0,Arts & Sciences,Arts and Sciences (Undeclared),Women's Track
426977827,MAT295,Fall 2023,4,12:45:00,14:05:00,0,1,0,1,1,0,0,Arts & Sciences,Arts and Sciences (Undeclared),Women's Track
426977827,MAT296,Spring 2024,4,09:30:00,10:50:00,1,1,0,1,0,0,0,Arts & Sciences,Arts and Sciences (Undeclared),Women's Track
426977827,PED259,Fall 2023,1,00:00:00,00:00:00,0,0,0,0,0,0,0,Arts & Sciences,Arts and Sciences (Undeclared),Women's Track
426977827,PSY205,Spring 2024,3,09:30:00,10:25:00,1,0,1,0,0,0,0,Arts & Sciences,Arts and Sciences (Undeclared),Women's Track
430882599,CHE106,Fall 2023,3,12:30:00,13:50:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Lacrosse
430882599,CHE107,Fall 2023,1,14:15:00,17:00:00,0,0,1,0,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Lacrosse
430882599,CHE116,Spring 2024,3,12:30:00,13:50:00,0,1,1,1,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Lacrosse
430882599,CHE117,Spring 2024,1,10:35:00,13:35:00,1,0,0,0,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Lacrosse
430882599,EXE282,Spring 2024,3,08:00:00,09:20:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Lacrosse
430882599,EXE338,Fall 2023,2,17:15:00,18:35:00,1,0,1,0,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Lacrosse
430882599,EXE339,Fall 2023,3,12:45:00,14:05:00,1,0,1,0,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Lacrosse
430882599,EXE408,Spring 2024,3,08:00:00,09:20:00,1,0,1,0,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Lacrosse
430882599,EXE417,Fall 2023,3,18:45:00,20:05:00,1,0,1,0,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Lacrosse
430882599,EXE436,Spring 2024,3,11:00:00,12:20:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Lacrosse
430882599,EXE464,Spring 2024,1,NA,NA,0,0,0,0,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Lacrosse
430882599,PED259,Spring 2024,1,00:00:00,00:00:00,0,0,0,0,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Lacrosse
430882599,PSY374,Fall 2023,3,14:00:00,15:20:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Lacrosse
430882599,PSY382,Spring 2024,3,09:30:00,10:50:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Lacrosse
431425969,CIS252,Fall 2023,4,14:15:00,15:35:00,1,1,1,0,0,0,0,Engineering & Computer Science,Computer Science,Football
431425969,CIS351,Spring 2024,3,12:30:00,13:50:00,0,1,1,1,0,0,0,Engineering & Computer Science,Computer Science,Football
431425969,CIS375,Spring 2024,3,11:00:00,12:20:00,0,1,0,1,1,0,0,Engineering & Computer Science,Computer Science,Football
431425969,FYS101,Fall 2023,1,NA,NA,0,0,0,1,0,0,0,Engineering & Computer Science,Computer Science,Football
431425969,MAT296,Fall 2023,4,11:40:00,12:35:00,1,1,1,0,1,0,0,Engineering & Computer Science,Computer Science,Football
431425969,MAT296,Spring 2024,4,12:45:00,14:05:00,0,1,0,1,1,0,0,Engineering & Computer Science,Computer Science,Football
431425969,PHI251,Fall 2023,3,17:15:00,18:35:00,1,0,1,0,0,0,0,Engineering & Computer Science,Computer Science,Football
431425969,WRT205,Spring 2024,3,18:30:00,19:50:00,0,1,0,1,0,0,0,Engineering & Computer Science,Computer Science,Football
431516928,BDJ510,Fall 2023,1,12:30:00,15:15:00,0,0,0,1,0,0,0,Public Communications,Broadcast & Digital Journalism,Women's Softball
431516928,BDJ600,Fall 2023,1,17:15:00,20:45:00,1,0,0,0,0,0,0,Public Communications,Broadcast & Digital Journalism,Women's Softball
431516928,BDJ636,Spring 2024,2,09:30:00,12:15:00,1,0,0,0,0,0,0,Public Communications,Broadcast & Digital Journalism,Women's Softball
431516928,BDJ651,Fall 2023,1,18:45:00,21:30:00,1,0,0,0,0,0,0,Public Communications,Broadcast & Digital Journalism,Women's Softball
431516928,BDJ653,Spring 2024,3,14:15:00,17:00:00,0,1,0,0,0,0,0,Public Communications,Broadcast & Digital Journalism,Women's Softball
431516928,BDJ654,Fall 2023,1,17:15:00,20:45:00,1,0,0,0,0,0,0,Public Communications,Broadcast & Digital Journalism,Women's Softball
431516928,BDJ664,Fall 2023,4,08:25:00,12:25:00,1,0,1,0,1,0,0,Public Communications,Broadcast & Digital Journalism,Women's Softball
431516928,BDJ667,Spring 2024,4,08:20:00,12:20:00,0,0,1,1,1,0,0,Public Communications,Broadcast & Digital Journalism,Women's Softball
431516928,COM647,Fall 2023,3,12:30:00,15:15:00,0,1,0,0,0,0,0,Public Communications,Broadcast & Digital Journalism,Women's Softball
431516928,MMI628,Fall 2023,3,18:30:00,21:15:00,0,1,0,0,0,0,0,Public Communications,Broadcast & Digital Journalism,Women's Softball
431516928,SMC603,Spring 2024,3,11:00:00,12:20:00,0,1,0,1,0,0,0,Public Communications,Broadcast & Digital Journalism,Women's Softball
433389552,AAS138,Fall 2023,3,15:45:00,17:05:00,1,0,1,0,0,0,0,Sport and Human Dynamics,Sport Management,Women's Track
433389552,CRS325,Spring 2024,3,11:00:00,12:20:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Sport Management,Women's Track
433389552,ECN101,Fall 2023,3,14:00:00,15:20:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Sport Management,Women's Track
433389552,ECN102,Spring 2024,3,17:00:00,18:20:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Sport Management,Women's Track
433389552,FYS101,Fall 2023,1,NA,NA,0,0,0,0,1,0,0,Sport and Human Dynamics,Sport Management,Women's Track
433389552,PED259,Fall 2023,0,NA,NA,0,0,0,0,0,0,0,Sport and Human Dynamics,Sport Management,Women's Track
433389552,SOC101,Spring 2024,3,10:35:00,11:30:00,1,0,1,0,1,0,0,Sport and Human Dynamics,Sport Management,Women's Track
433389552,SPA102,Fall 2023,4,17:00:00,17:55:00,1,1,1,1,0,0,0,Sport and Human Dynamics,Sport Management,Women's Track
433389552,SPM205,Fall 2023,3,14:15:00,15:35:00,1,0,1,0,0,0,0,Sport and Human Dynamics,Sport Management,Women's Track
433389552,SPM225,Spring 2024,3,09:30:00,10:50:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Sport Management,Women's Track
433389552,WRT105,Fall 2023,3,15:30:00,16:50:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Sport Management,Women's Track
433389552,WRT205,Spring 2024,3,NA,NA,0,0,0,0,0,0,0,Sport and Human Dynamics,Sport Management,Women's Track
439166049,ACC151,Fall 2023,4,12:30:00,13:50:00,0,1,0,1,1,0,0,Management,Marketing Management-U,Women's Track
439166049,ACC252,Spring 2024,3,09:30:00,10:50:00,0,1,0,1,0,0,0,Management,Marketing Management,Women's Track
439166049,BUA345,Fall 2023,3,09:30:00,10:50:00,0,1,0,1,0,0,0,Management,Marketing Management-U,Women's Track
439166049,CRS435,Fall 2023,3,NA,NA,0,0,0,0,0,0,0,Management,Marketing Management-U,Women's Track
439166049,ECN102,Fall 2023,3,08:00:00,09:20:00,0,1,0,1,0,0,0,Management,Marketing Management-U,Women's Track
439166049,FIN256,Spring 2024,3,14:15:00,15:35:00,1,0,1,0,0,0,0,Management,Marketing Management,Women's Track
439166049,LPP255,Fall 2023,3,08:00:00,09:20:00,1,0,1,0,0,0,0,Management,Marketing Management-U,Women's Track
439166049,MAR255,Spring 2024,3,08:00:00,09:20:00,0,1,0,1,0,0,0,Management,Marketing Management,Women's Track
439166049,SCM265,Spring 2024,3,12:45:00,14:05:00,1,0,1,0,0,0,0,Management,Marketing Management,Women's Track
439166049,SOM122,Fall 2023,3,09:30:00,10:25:00,1,0,1,0,1,0,0,Management,Marketing Management-U,Women's Track
439166049,WRT205,Spring 2024,3,11:00:00,12:20:00,0,1,0,1,0,0,0,Management,Marketing Management,Women's Track
441502401,AAS138,Spring 2024,3,18:30:00,19:50:00,0,1,0,1,0,0,0,Arts & Sciences,Psychology,Women's Track
441502401,BIO121,Fall 2023,3,18:45:00,20:15:00,1,0,1,0,0,0,0,Arts & Sciences,Biology,Women's Track
441502401,BIO122,Fall 2023,1,17:00:00,19:50:00,0,1,0,0,0,0,0,Arts & Sciences,Biology,Women's Track
441502401,CHE106,Fall 2023,3,17:15:00,18:35:00,1,1,1,0,0,0,0,Arts & Sciences,Biology,Women's Track
441502401,CHE107,Fall 2023,1,17:00:00,19:45:00,0,0,0,1,0,0,0,Arts & Sciences,Biology,Women's Track
441502401,FYS101,Fall 2023,1,NA,NA,0,1,0,0,0,0,0,Arts & Sciences,Biology,Women's Track
441502401,PED259,Fall 2023,0,NA,NA,0,0,0,0,0,0,0,Arts & Sciences,Biology,Women's Track
441502401,PHP318,Spring 2024,3,17:15:00,18:35:00,1,0,1,0,0,0,0,Arts & Sciences,Psychology,Women's Track
441502401,PSY205,Spring 2024,3,09:30:00,10:25:00,1,0,1,0,0,0,0,Arts & Sciences,Psychology,Women's Track
441502401,REL103,Spring 2024,3,NA,NA,0,0,0,0,0,0,0,Arts & Sciences,Psychology,Women's Track
441502401,SOC101,Fall 2023,3,09:30:00,10:25:00,1,0,1,0,1,0,0,Arts & Sciences,Biology,Women's Track
441502401,WGS101,Spring 2024,3,15:30:00,16:50:00,0,1,0,1,0,0,0,Arts & Sciences,Psychology,Women's Track
441502401,WRT105,Fall 2023,3,08:00:00,09:20:00,1,0,1,0,0,0,0,Arts & Sciences,Biology,Women's Track
442427778,PPM610,Fall 2023,3,NA,NA,1,0,0,0,0,0,0,Professional Studies,Not Specified,Football
442427778,PPM612,Fall 2023,3,NA,NA,1,0,0,0,0,0,0,Professional Studies,Not Specified,Football
442427778,PPM615,Fall 2023,3,NA,NA,0,0,1,0,0,0,0,Professional Studies,Not Specified,Football
443056931,HED617,Spring 2024,3,19:00:00,21:45:00,0,1,0,0,0,0,0,Education,Intercol Athletc Advsng&Supprt,Men's Lacrosse
443056931,HED621,Spring 2024,3,16:00:00,19:00:00,0,0,0,1,0,0,0,Education,Intercol Athletc Advsng&Supprt,Men's Lacrosse
443056931,HED690,Spring 2024,3,NA,NA,0,0,0,0,0,0,0,Education,Intercol Athletc Advsng&Supprt,Men's Lacrosse
443056931,HED712,Spring 2024,3,17:15:00,20:00:00,1,0,0,0,0,0,0,Education,Intercol Athletc Advsng&Supprt,Men's Lacrosse
443056931,MAR600,Fall 2023,1.5,09:30:00,12:15:00,0,0,0,0,1,0,0,Management,Marketing,Men's Lacrosse
443056931,MBC636,Fall 2023,3,09:30:00,10:50:00,0,1,0,1,0,0,0,Management,Marketing,Men's Lacrosse
